system:index,Name,istarget,s1_2018,.geo
0000000000000000076c_0,os_194856,0,"[[0.5824910998344421], [0.4129352569580078], [0.27897322177886963], [0.2543506622314453], [0.11660300940275192], [0.1956433355808258], [0.3107052743434906], [0.31312650442123413], [0.17833763360977173], [0.4122646749019623], [0.17601369321346283], [0.20023566484451294], [0.8422327637672424], [0.5573004484176636], [0.6447034478187561], [0.8866944313049316]]",
0000000000000000076d_0,os_194890,0,"[[0.6288586258888245], [0.3408074378967285], [0.4011753499507904], [0.3665889501571655], [0.5207372307777405], [0.14349961280822754], [0.26445287466049194], [0.2897052466869354], [0.1824677437543869], [0.2957935929298401], [0.192228764295578], [0.1839497983455658], [0.6986199021339417], [0.6548364162445068], [0.7053424119949341], [0.8394665718078613]]",
0000000000000000076e_0,os_194890,0,"[[0.4215392470359802], [0.3420954942703247], [0.5242332220077515], [0.37984034419059753], [0.5498400330543518], [0.5525468587875366], [0.2870914041996002], [0.17064544558525085], [0.14930734038352966], [0.20121949911117554], [0.30592477321624756], [0.22411426901817322], [0.7857876420021057], [0.6947401165962219], [0.6253345012664795], [0.8526078462600708]]",
0000000000000000076f_0,os_194890,0,"[[0.5594767332077026], [0.5661211013793945], [0.6168437004089355], [0.5294831395149231], [0.153691828250885], [0.344038188457489], [0.38029107451438904], [0.22474277019500732], [0.14517457783222198], [0.1676436811685562], [0.2509447932243347], [0.16332975029945374], [0.7747932076454163], [0.7932953834533691], [0.5414248704910278], [0.8370431065559387]]",
00000000000000000770_0,os_194648,0,"[[0.8115823864936829], [0.2495499849319458], [0.42633533477783203], [0.2905083894729614], [0.324020653963089], [0.4059816598892212], [0.4875437617301941], [0.2061934471130371], [0.21121838688850403], [0.40593910217285156], [0.3988761305809021], [0.30132168531417847], [0.8219776153564453], [0.7119295001029968], [0.8350627422332764], [0.8155701160430908]]",
00000000000000000771_0,os_194648,0,"[[0.5879600644111633], [0.3411928415298462], [0.19308722019195557], [0.20615199208259583], [0.24217700958251953], [0.4015685021877289], [0.19336314499378204], [0.11519139260053635], [0.36212143301963806], [0.2851574420928955], [0.27179500460624695], [0.21566110849380493], [0.8423217535018921], [0.8078902959823608], [0.7190293073654175], [0.6886632442474365]]",
00000000000000000772_0,os_194648,0,"[[0.3734942674636841], [0.40013962984085083], [0.32303091883659363], [0.2572142779827118], [0.2058132290840149], [0.3361372649669647], [0.2914500832557678], [0.1705518513917923], [0.1783895492553711], [0.2070457935333252], [0.12265420705080032], [0.21618081629276276], [0.6604084968566895], [0.660453736782074], [0.635201096534729], [0.7998661994934082]]",
00000000000000000773_0,os_194687,0,"[[0.21379128098487854], [0.3758001923561096], [0.43916189670562744], [0.5493412613868713], [0.2057647556066513], [0.30927568674087524], [0.3192201554775238], [0.24011823534965515], [0.36251696944236755], [0.3588492274284363], [0.40146592259407043], [0.3157654404640198], [0.2379327267408371], [0.6097482442855835], [0.6175416111946106], [0.9218834638595581]]",
00000000000000000774_0,os_194687,0,"[[0.2270638346672058], [0.4604242742061615], [0.25541162490844727], [0.18652988970279694], [0.3165450692176819], [0.1371188908815384], [0.2135293185710907], [0.22994747757911682], [0.21635159850120544], [0.308469295501709], [0.4579996168613434], [0.37326064705848694], [0.2529938817024231], [0.5613818764686584], [0.5916756987571716], [0.8969895839691162]]",
00000000000000000775_0,os_194687,0,"[[0.3524443507194519], [0.2066470831632614], [0.14780119061470032], [0.1878858357667923], [0.29818493127822876], [0.14213651418685913], [0.3780059218406677], [0.1553291380405426], [0.19924205541610718], [0.16151049733161926], [0.2944527268409729], [0.3074449300765991], [0.30790263414382935], [0.5711008310317993], [0.40918290615081787], [0.8056134581565857]]",
00000000000000000776_0,os_194578,0,"[[0.2233968824148178], [0.36203891038894653], [0.29714319109916687], [0.23881088197231293], [0.3642832338809967], [0.2424508035182953], [0.35412585735321045], [0.2202729433774948], [0.38618478178977966], [0.20197899639606476], [0.2287805825471878], [0.39148712158203125], [0.2731805741786957], [0.26462042331695557], [0.37199831008911133], [0.3562360405921936]]",
00000000000000000777_0,os_194578,0,"[[0.18477508425712585], [0.2759385406970978], [0.3072826862335205], [0.16075587272644043], [0.29717907309532166], [0.3401547074317932], [0.2745380401611328], [0.2547028064727783], [0.22878068685531616], [0.382049560546875], [0.24699801206588745], [0.2644485533237457], [0.25525376200675964], [0.20894379913806915], [0.18482187390327454], [0.43679481744766235]]",
00000000000000000778_0,os_194578,0,"[[0.16778509318828583], [0.24759183824062347], [0.24104779958724976], [0.35336753726005554], [0.24515938758850098], [0.15138563513755798], [0.11416847258806229], [0.09617958962917328], [0.2857387959957123], [0.1878376007080078], [0.15573686361312866], [0.20718199014663696], [0.3282516598701477], [0.39081287384033203], [0.3090074062347412], [0.3670920133590698]]",
00000000000000000779_0,os_194590,0,"[[0.2429140955209732], [0.12237409502267838], [0.0933227390050888], [0.2674853801727295], [0.19271230697631836], [0.1830844134092331], [0.275457501411438], [0.2005697786808014], [0.24744141101837158], [0.17335638403892517], [0.3078641891479492], [0.5394225120544434], [0.22522005438804626], [0.23427625000476837], [0.26071181893348694], [0.6167047023773193]]",
0000000000000000077a_0,os_194590,0,"[[0.6025094985961914], [0.23679472506046295], [0.22007779777050018], [0.16589012742042542], [0.23243290185928345], [0.1858496069908142], [0.193416029214859], [0.11760034412145615], [0.3395746648311615], [0.14061935245990753], [0.1542123407125473], [0.22644895315170288], [0.6999672055244446], [0.6536060571670532], [0.7748008966445923], [0.8197148442268372]]",
0000000000000000077b_0,os_194590,0,"[[0.45186951756477356], [0.19822409749031067], [0.21766652166843414], [0.15865635871887207], [0.2200303077697754], [0.27629444003105164], [0.3172508478164673], [0.12578348815441132], [0.33661165833473206], [0.3926861882209778], [0.3914232850074768], [0.2822912931442261], [0.7328947186470032], [0.5678033828735352], [0.5507174730300903], [0.6415988802909851]]",
0000000000000000077c_0,os_195707,0,"[[0.5690337419509888], [0.32533353567123413], [0.24588154256343842], [0.3262689709663391], [0.4154786467552185], [0.3613849878311157], [0.4079602062702179], [0.15083368122577667], [0.28546375036239624], [0.601596474647522], [0.6017920970916748], [0.36983853578567505], [0.28078100085258484], [0.07390721887350082], [0.2560417950153351], [0.8530473709106445]]",
0000000000000000077d_0,os_195707,0,"[[0.4178145229816437], [0.3893924653530121], [0.207070991396904], [0.1777494251728058], [0.20504964888095856], [0.48782220482826233], [0.45635542273521423], [0.3713725209236145], [0.3462006449699402], [0.6295052170753479], [0.5717870593070984], [0.11941809952259064], [0.2552812099456787], [0.2639785408973694], [0.271403968334198], [0.852167010307312]]",
0000000000000000077e_0,os_195707,0,"[[0.5568364262580872], [0.2979309856891632], [0.3452400267124176], [0.6072885394096375], [0.2909180223941803], [0.31252914667129517], [0.46102261543273926], [0.6025238633155823], [0.5375940203666687], [0.6755141019821167], [0.40931516885757446], [0.3302595317363739], [0.33496418595314026], [0.16790597140789032], [0.14954467117786407], [0.9348756074905396]]",
0000000000000000077f_0,os_195750,0,"[[0.6599999666213989], [0.499173104763031], [0.46664556860923767], [0.12983864545822144], [0.17160405218601227], [0.21857233345508575], [0.2326224148273468], [0.23965898156166077], [0.233211487531662], [0.16273212432861328], [0.2255999743938446], [0.3168289065361023], [0.664707601070404], [0.633979320526123], [0.4779835045337677], [0.610506534576416]]",
00000000000000000780_0,os_195750,0,"[[0.8053827881813049], [0.703794002532959], [0.5021802186965942], [0.3256048858165741], [0.14528818428516388], [0.22646459937095642], [0.19430182874202728], [0.2836124300956726], [0.2012675702571869], [0.26942288875579834], [0.1602785736322403], [0.44389012455940247], [0.8244102001190186], [0.6138162016868591], [0.4536929130554199], [0.7611580491065979]]",
00000000000000000781_0,os_195750,0,"[[0.5405940413475037], [0.5411193370819092], [0.5433273911476135], [0.2828387916088104], [0.3899937868118286], [0.20820415019989014], [0.22265665233135223], [0.24379655718803406], [0.23315772414207458], [0.18012040853500366], [0.30480465292930603], [0.48931631445884705], [0.8293454647064209], [0.666901707649231], [0.6205557584762573], [0.7860455513000488]]",
00000000000000000782_0,os_195263,0,"[[0.4443491995334625], [0.3503906726837158], [0.22416409850120544], [0.22011798620224], [0.37288254499435425], [0.20264378190040588], [0.1564636379480362], [0.29252463579177856], [0.25591352581977844], [0.3097093105316162], [0.26459330320358276], [0.19588568806648254], [0.20224079489707947], [0.250457763671875], [0.1777643859386444], [0.5289544463157654]]",
00000000000000000783_0,os_195263,0,"[[0.7014331817626953], [0.35930126905441284], [0.3791714906692505], [0.42682334780693054], [0.4361736476421356], [0.37183013558387756], [0.5415323972702026], [0.17538480460643768], [0.13885214924812317], [0.2943306565284729], [0.2697180211544037], [0.351384699344635], [0.20128875970840454], [0.3014070391654968], [0.4241708517074585], [0.8646499514579773]]",
00000000000000000784_0,os_195263,0,"[[0.5708698034286499], [0.3475005328655243], [0.45598676800727844], [0.2695510983467102], [0.4536002576351166], [0.5774282813072205], [0.5656194686889648], [0.30835047364234924], [0.19058528542518616], [0.26476505398750305], [0.5639234781265259], [0.2820795178413391], [0.3355458676815033], [0.18502835929393768], [0.5558320879936218], [0.816664457321167]]",
00000000000000000785_0,os_195269,0,"[[0.3256470561027527], [0.29791519045829773], [0.3600022792816162], [0.24209502339363098], [0.27519190311431885], [0.4193667769432068], [0.22042033076286316], [0.23670168220996857], [0.3887988328933716], [0.26195067167282104], [0.5488754510879517], [0.5328129529953003], [0.5026904940605164], [0.6082202196121216], [0.41126012802124023], [0.4295083284378052]]",
00000000000000000786_0,os_195269,0,"[[0.33890199661254883], [0.17431697249412537], [0.2084696739912033], [0.22058610618114471], [0.22356292605400085], [0.3574833273887634], [0.31302332878112793], [0.40351903438568115], [0.1265820860862732], [0.2751551866531372], [0.37612977623939514], [0.4795410633087158], [0.521115779876709], [0.35145431756973267], [0.3013526201248169], [0.433279812335968]]",
00000000000000000787_0,os_195269,0,"[[0.24608610570430756], [0.30705052614212036], [0.2935931086540222], [0.2615213990211487], [0.18245860934257507], [0.20277220010757446], [0.13884136080741882], [0.21254363656044006], [0.25868603587150574], [0.25917595624923706], [0.5363733172416687], [0.36526167392730713], [0.5126522779464722], [0.28690701723098755], [0.34305286407470703], [0.4969996213912964]]",
00000000000000000788_0,os_195190,0,"[[0.30324098467826843], [0.3088369369506836], [0.2868659198284149], [0.13748997449874878], [0.2706947326660156], [0.315202921628952], [0.1993580162525177], [0.2008015513420105], [0.14323483407497406], [0.43187713623046875], [0.232818141579628], [0.19134041666984558], [0.7043224573135376], [0.3166097104549408], [0.5535925030708313], [0.5648199319839478]]",
00000000000000000789_0,os_195190,0,"[[0.3404872417449951], [0.1947060227394104], [0.21150805056095123], [0.22430084645748138], [0.19076669216156006], [0.2757994830608368], [0.18585754930973053], [0.16327126324176788], [0.3844608962535858], [0.2884846031665802], [0.12063344568014145], [0.23693308234214783], [0.7384049296379089], [0.5990272760391235], [0.5130606889724731], [0.5309551358222961]]",
0000000000000000078a_0,os_195190,0,"[[0.4277612566947937], [0.4797526001930237], [0.2860655188560486], [0.4285537302494049], [0.2552371025085449], [0.2165428102016449], [0.3592064678668976], [0.12094251811504364], [0.3244491219520569], [0.36886200308799744], [0.1821768581867218], [0.16474126279354095], [0.7738093137741089], [0.6132689714431763], [0.4842463731765747], [0.7365849018096924]]",
0000000000000000078b_0,os_195204,0,"[[0.39338013529777527], [0.40863633155822754], [0.28702670335769653], [0.2909729778766632], [0.3332107663154602], [0.12038253247737885], [0.21418966352939606], [0.16884028911590576], [0.41674432158470154], [0.31689175963401794], [0.2096148431301117], [0.27893027663230896], [0.19857186079025269], [0.3307223916053772], [0.26832115650177], [0.264413982629776]]",
0000000000000000078c_0,os_195204,0,"[[0.6291271448135376], [0.3150692582130432], [0.33415377140045166], [0.25527551770210266], [0.322011798620224], [0.19800928235054016], [0.22327956557273865], [0.2363487184047699], [0.43924814462661743], [0.45087045431137085], [0.44453829526901245], [0.38119620084762573], [0.17751024663448334], [0.4006026089191437], [0.24795633554458618], [0.3499087691307068]]",
0000000000000000078d_0,os_195204,0,"[[0.3447958528995514], [0.2966815233230591], [0.20464913547039032], [0.2739567756652832], [0.5346147418022156], [0.33479124307632446], [0.15075081586837769], [0.2477729320526123], [0.1541871875524521], [0.27545949816703796], [0.47102704644203186], [0.09535742551088333], [0.348987877368927], [0.2928292155265808], [0.47832489013671875], [0.6369986534118652]]",
0000000000000000078e_0,os_195038,0,"[[0.21129560470581055], [0.5470163822174072], [0.23009878396987915], [0.1933710128068924], [0.3042218089103699], [0.31384772062301636], [0.26736122369766235], [0.22514358162879944], [0.3514822721481323], [0.24834750592708588], [0.49130019545555115], [0.3673463463783264], [0.603118896484375], [0.7343928217887878], [0.33553844690322876], [0.45949098467826843]]",
0000000000000000078f_0,os_195038,0,"[[0.21336862444877625], [0.3218872547149658], [0.2415696084499359], [0.4117318391799927], [0.4520041048526764], [0.2995780408382416], [0.14371030032634735], [0.2850162982940674], [0.20820850133895874], [0.38172316551208496], [0.32165253162384033], [0.2434147447347641], [0.3200317323207855], [0.3656765818595886], [0.1288614273071289], [0.3408009707927704]]",
00000000000000000790_0,os_195038,0,"[[0.23693163692951202], [0.27942055463790894], [0.27161815762519836], [0.4275999069213867], [0.5066213607788086], [0.22762131690979004], [0.31273916363716125], [0.2546592950820923], [0.28644829988479614], [0.24699094891548157], [0.5777240991592407], [0.21397985517978668], [0.1927211433649063], [0.19549386203289032], [0.17426884174346924], [0.16459287703037262]]",
00000000000000000791_0,os_195142,0,"[[0.42894813418388367], [0.32580074667930603], [0.36316078901290894], [0.4919719994068146], [0.33347368240356445], [0.575744092464447], [0.20714929699897766], [0.4480109214782715], [0.22372108697891235], [0.3102802336215973], [0.37892958521842957], [0.16975648701190948], [0.15259769558906555], [0.25345757603645325], [0.2772861123085022], [0.768990159034729]]",
00000000000000000792_0,os_195142,0,"[[0.7099500894546509], [0.6357065439224243], [0.4489639103412628], [0.4222744107246399], [0.5748570561408997], [0.5835873484611511], [0.5485761165618896], [0.22003911435604095], [0.19389408826828003], [0.3225955367088318], [0.5204297304153442], [0.30292582511901855], [0.3562746047973633], [0.33167925477027893], [0.25653424859046936], [0.8890441060066223]]",
00000000000000000793_0,os_195142,0,"[[0.22313736379146576], [0.4552043080329895], [0.5443090200424194], [0.5331785678863525], [0.5577015280723572], [0.5733198523521423], [0.4428258240222931], [0.23276907205581665], [0.2021031379699707], [0.3392731249332428], [0.3214218318462372], [0.3612867295742035], [0.3158355951309204], [0.17005127668380737], [0.277875155210495], [0.830378532409668]]",
00000000000000000794_0,os_196875,0,"[[0.4303431510925293], [0.2950008809566498], [0.5136481523513794], [0.26456642150878906], [0.2964157462120056], [0.42872878909111023], [0.3560769855976105], [0.37832483649253845], [0.39437174797058105], [0.1384756863117218], [0.2674292027950287], [0.44012314081192017], [0.5344158411026001], [0.30000174045562744], [0.1540098786354065], [0.5158311724662781]]",
00000000000000000795_0,os_196875,0,"[[0.1749391257762909], [0.31814754009246826], [0.5136481523513794], [0.2624630928039551], [0.2964157462120056], [0.404302179813385], [0.24283401668071747], [0.2757064700126648], [0.45402854681015015], [0.1384756863117218], [0.24593082070350647], [0.2471545934677124], [0.18423178791999817], [0.25273069739341736], [0.27633029222488403], [0.5158311724662781]]",
00000000000000000796_0,os_196875,0,"[[0.2223624438047409], [0.2663186490535736], [0.3960030674934387], [0.2525157034397125], [0.2833464443683624], [0.28175851702690125], [0.24499547481536865], [0.2223612368106842], [0.26792043447494507], [0.27912917733192444], [0.15915976464748383], [0.3577879071235657], [0.38950100541114807], [0.522724449634552], [0.20943506062030792], [0.4855614900588989]]",
00000000000000000797_0,os_198951,0,"[[0.27846014499664307], [0.33141592144966125], [0.20683124661445618], [0.2854877710342407], [0.2699829339981079], [0.41323918104171753], [0.4673983156681061], [0.303119033575058], [0.340143084526062], [0.2305034101009369], [0.23847584426403046], [0.17784547805786133], [0.6872838735580444], [0.3768943250179291], [0.293819785118103], [0.6691227555274963]]",
00000000000000000798_0,os_198951,0,"[[0.35464897751808167], [0.15455378592014313], [0.442693829536438], [0.39599609375], [0.20175904035568237], [0.32180672883987427], [0.3907519578933716], [0.3696087896823883], [0.5075705051422119], [0.3328077793121338], [0.23351967334747314], [0.36146724224090576], [0.7938026785850525], [0.6079703569412231], [0.5595147609710693], [0.7392250299453735]]",
00000000000000000799_0,os_198951,0,"[[0.20915213227272034], [0.1908860057592392], [0.329653799533844], [0.44216257333755493], [0.2362041473388672], [0.4343712329864502], [0.5582811236381531], [0.5085064768791199], [0.3235201835632324], [0.3816685080528259], [0.3645649552345276], [0.3638581931591034], [0.7247647643089294], [0.5847051739692688], [0.5099132061004639], [0.6114096641540527]]",
0000000000000000079a_0,os_196665,0,"[[0.5437709093093872], [0.2977944016456604], [0.38778024911880493], [0.5276488065719604], [0.31950756907463074], [0.5702297687530518], [0.5460690855979919], [0.2020038515329361], [0.46928369998931885], [0.6461147665977478], [0.33036813139915466], [0.333175927400589], [0.5327068567276001], [0.456945538520813], [0.29890966415405273], [0.5263659358024597]]",
0000000000000000079b_0,os_196665,0,"[[0.2328602373600006], [0.21763309836387634], [0.4456726610660553], [0.3728030323982239], [0.2880457043647766], [0.2693358361721039], [0.28410741686820984], [0.21352311968803406], [0.38895511627197266], [0.36009708046913147], [0.41500911116600037], [0.4738391637802124], [0.2837495803833008], [0.16215883195400238], [0.29699644446372986], [0.2538224160671234]]",
0000000000000000079c_0,os_196665,0,"[[0.18303413689136505], [0.3244035840034485], [0.2702251970767975], [0.36716657876968384], [0.24958890676498413], [0.41219961643218994], [0.3401336669921875], [0.2751223146915436], [0.43331944942474365], [0.17362450063228607], [0.18599361181259155], [0.4971758723258972], [0.5142871737480164], [0.4116463363170624], [0.20182141661643982], [0.5513922572135925]]",
0000000000000000079d_0,os_196868,0,"[[0.3297921419143677], [0.18251001834869385], [0.38788026571273804], [0.37285012006759644], [0.33462899923324585], [0.3856101632118225], [0.5554134249687195], [0.414689838886261], [0.27092742919921875], [0.3943139612674713], [0.6120917201042175], [0.4756830036640167], [0.6175355911254883], [0.5836098790168762], [0.14101773500442505], [0.6074904799461365]]",
0000000000000000079e_0,os_196868,0,"[[0.38488471508026123], [0.21807169914245605], [0.41490525007247925], [0.44431358575820923], [0.5018219947814941], [0.4816819429397583], [0.6044216156005859], [0.5758791565895081], [0.26547983288764954], [0.2874429225921631], [0.4308684766292572], [0.2998776435852051], [0.33098793029785156], [0.7310358285903931], [0.32281744480133057], [0.6101062297821045]]",
0000000000000000079f_0,os_196868,0,"[[0.6007736325263977], [0.49238699674606323], [0.45031148195266724], [0.1460491269826889], [0.15011677145957947], [0.22016531229019165], [0.22053399682044983], [0.562911868095398], [0.40211156010627747], [0.1660250723361969], [0.5137152671813965], [0.282857745885849], [0.49834612011909485], [0.3022730052471161], [0.34942182898521423], [0.6262325048446655]]",
000000000000000007a0_0,os_196290,0,"[[0.7454413771629333], [0.3345368206501007], [0.4033745229244232], [0.3612990081310272], [0.24410726130008698], [0.11160120368003845], [0.40754392743110657], [0.20417506992816925], [0.2635965645313263], [0.22550414502620697], [0.3104880154132843], [0.47447648644447327], [0.4197961091995239], [0.6952483057975769], [0.4241548776626587], [0.6064543724060059]]",
000000000000000007a1_0,os_196290,0,"[[0.6898359060287476], [0.2586301565170288], [0.20437946915626526], [0.23517060279846191], [0.25817400217056274], [0.2662367522716522], [0.44176098704338074], [0.19093775749206543], [0.3067489266395569], [0.13846969604492188], [0.39847278594970703], [0.5905851721763611], [0.8199391961097717], [0.7041795253753662], [0.6328679323196411], [0.6670154333114624]]",
000000000000000007a2_0,os_196290,0,"[[0.5636321306228638], [0.4677971303462982], [0.197959303855896], [0.19432784616947174], [0.28817278146743774], [0.1973418891429901], [0.5006259083747864], [0.218770831823349], [0.37527599930763245], [0.22667142748832703], [0.4642959535121918], [0.5081866979598999], [0.5643835663795471], [0.5681450963020325], [0.3932059109210968], [0.5478249192237854]]",
000000000000000007a3_0,os_196298,0,"[[0.537753701210022], [0.1644458919763565], [0.2652653157711029], [0.2998661994934082], [0.17913556098937988], [0.19123059511184692], [0.3484381139278412], [0.24085797369480133], [0.3255760967731476], [0.2805284261703491], [0.5336015224456787], [0.2837415933609009], [0.5480120182037354], [0.5331515669822693], [0.17647600173950195], [0.20892950892448425]]",
000000000000000007a4_0,os_196298,0,"[[0.6762087941169739], [0.2041926085948944], [0.2747806906700134], [0.15514490008354187], [0.17325934767723083], [0.308942049741745], [0.26119741797447205], [0.16312173008918762], [0.24391110241413116], [0.22526489198207855], [0.2977740466594696], [0.16333508491516113], [0.3613418638706207], [0.5420058965682983], [0.4061911702156067], [0.4380685091018677]]",
000000000000000007a5_0,os_196298,0,"[[0.4888419806957245], [0.15542474389076233], [0.27804964780807495], [0.17009149491786957], [0.282424658536911], [0.2970033884048462], [0.22096915543079376], [0.22215701639652252], [0.3415341079235077], [0.1887793242931366], [0.34892258048057556], [0.18405061960220337], [0.30793049931526184], [0.44877785444259644], [0.34441009163856506], [0.4139159321784973]]",
000000000000000007a6_0,os_195785,0,"[[0.37584903836250305], [0.34647560119628906], [0.2447284758090973], [0.2948535978794098], [0.10785277187824249], [0.3746493458747864], [0.43855953216552734], [0.356435626745224], [0.39752277731895447], [0.3021497130393982], [0.34664836525917053], [0.43949875235557556], [0.22210413217544556], [0.1568019986152649], [0.5705448985099792], [0.8777140378952026]]",
000000000000000007a7_0,os_195785,0,"[[0.6839267015457153], [0.20725679397583008], [0.24024680256843567], [0.41694319248199463], [0.32760345935821533], [0.5245948433876038], [0.4047158360481262], [0.28841525316238403], [0.18545734882354736], [0.30377131700515747], [0.24523301422595978], [0.2729963958263397], [0.1909506916999817], [0.20724442601203918], [0.5589156746864319], [0.8461809158325195]]",
000000000000000007a8_0,os_195785,0,"[[0.3917990028858185], [0.40306082367897034], [0.19201718270778656], [0.20028997957706451], [0.25365906953811646], [0.24954617023468018], [0.45668190717697144], [0.3057473301887512], [0.3385642170906067], [0.3793700337409973], [0.3223450779914856], [0.3448912501335144], [0.1678275763988495], [0.12240032851696014], [0.521037757396698], [0.8311556577682495]]",
000000000000000007a9_0,os_195879,0,"[[0.40295639634132385], [0.16581353545188904], [0.2094879150390625], [0.16867908835411072], [0.35633575916290283], [0.3914971947669983], [0.3389107286930084], [0.36995017528533936], [0.3870806097984314], [0.4494568407535553], [0.33442121744155884], [0.2714879512786865], [0.3039063811302185], [0.41690781712532043], [0.12104585766792297], [0.8210647106170654]]",
000000000000000007aa_0,os_195879,0,"[[0.5632033348083496], [0.24529719352722168], [0.17434556782245636], [0.46686336398124695], [0.2658390998840332], [0.3178118169307709], [0.2649174630641937], [0.21460005640983582], [0.3007212281227112], [0.2912304699420929], [0.3276468813419342], [0.27102646231651306], [0.23517480492591858], [0.3883400857448578], [0.12233315408229828], [0.7717113494873047]]",
000000000000000007ab_0,os_195879,0,"[[0.28163692355155945], [0.28875038027763367], [0.197327122092247], [0.22905397415161133], [0.35033679008483887], [0.19850409030914307], [0.525655210018158], [0.36912962794303894], [0.2652800381183624], [0.40829068422317505], [0.2611377239227295], [0.2569843530654907], [0.08224692195653915], [0.3991599977016449], [0.2690016031265259], [0.8505762219429016]]",
000000000000000007ac_0,os_192845,0,"[[0.4600895941257477], [0.4194267988204956], [0.2420278787612915], [0.21613682806491852], [0.3306971788406372], [0.39854538440704346], [0.3576416075229645], [0.16457122564315796], [0.30639639496803284], [0.20060977339744568], [0.4674707055091858], [0.20988847315311432], [0.4590328335762024], [0.32376015186309814], [0.40420302748680115], [0.3944379389286041]]",
000000000000000007ad_0,os_192845,0,"[[0.20967406034469604], [0.28155717253685], [0.4652065932750702], [0.23594892024993896], [0.216376394033432], [0.40792116522789], [0.25854986906051636], [0.173100546002388], [0.28730013966560364], [0.5326119661331177], [0.41544109582901], [0.33675116300582886], [0.4198259711265564], [0.290974885225296], [0.35339558124542236], [0.41860687732696533]]",
000000000000000007ae_0,os_192845,0,"[[0.28892210125923157], [0.40888145565986633], [0.46958792209625244], [0.19691357016563416], [0.2806767225265503], [0.22584648430347443], [0.21846266090869904], [0.2231505811214447], [0.22341689467430115], [0.22826533019542694], [0.17349466681480408], [0.3130030333995819], [0.2515050172805786], [0.1892768293619156], [0.36918264627456665], [0.36566609144210815]]",
000000000000000007af_0,os_192855,0,"[[0.3073450028896332], [0.3822547495365143], [0.34657055139541626], [0.24745133519172668], [0.3554927408695221], [0.24190431833267212], [0.2450694441795349], [0.6862468719482422], [0.7321493625640869], [0.5988031029701233], [0.19615134596824646], [0.5250998139381409], [0.8056572675704956], [0.6606655120849609], [0.6196686029434204], [0.8584548234939575]]",
000000000000000007b0_0,os_192855,0,"[[0.36423924565315247], [0.20857031643390656], [0.2145819067955017], [0.167588472366333], [0.15308916568756104], [0.19847601652145386], [0.25797146558761597], [0.24921411275863647], [0.5550566911697388], [0.6335391402244568], [0.2981492877006531], [0.5043826103210449], [0.85369873046875], [0.7022457718849182], [0.5857788920402527], [0.8136918544769287]]",
000000000000000007b1_0,os_192855,0,"[[0.3328535556793213], [0.11860007047653198], [0.31112825870513916], [0.195899099111557], [0.18029770255088806], [0.28085416555404663], [0.2836873531341553], [0.42325717210769653], [0.40758147835731506], [0.4251371920108795], [0.2513146996498108], [0.2140788435935974], [0.6529043316841125], [0.6115998029708862], [0.5283397436141968], [0.7563021183013916]]",
000000000000000007b2_0,os_192784,0,"[[0.5600492358207703], [0.2543075978755951], [0.37023618817329407], [0.16328032314777374], [0.38452771306037903], [0.36959007382392883], [0.19416704773902893], [0.23149709403514862], [0.4884556829929352], [0.244205042719841], [0.22663503885269165], [0.31806743144989014], [0.16958901286125183], [0.8308385610580444], [0.2307121753692627], [0.907200038433075]]",
000000000000000007b3_0,os_192784,0,"[[0.6146302223205566], [0.3201797604560852], [0.5785169005393982], [0.3471052944660187], [0.3109028935432434], [0.21766823530197144], [0.17914533615112305], [0.21736951172351837], [0.1841193437576294], [0.1244792491197586], [0.30231142044067383], [0.19731375575065613], [0.30058348178863525], [0.6913591623306274], [0.3683512806892395], [0.6959927678108215]]",
000000000000000007b4_0,os_192784,0,"[[0.4269271492958069], [0.30435699224472046], [0.4382734000682831], [0.261555939912796], [0.25009968876838684], [0.1824589967727661], [0.1829577535390854], [0.17844386398792267], [0.4225050210952759], [0.2188502550125122], [0.22849877178668976], [0.1346849948167801], [0.39739352464675903], [0.6963329315185547], [0.384835809469223], [0.8090687394142151]]",
000000000000000007b5_0,os_192833,0,"[[0.42072731256484985], [0.35944032669067383], [0.421134352684021], [0.15436482429504395], [0.45244520902633667], [0.47621431946754456], [0.1567097306251526], [0.29577094316482544], [0.28778403997421265], [0.18061384558677673], [0.4439779222011566], [0.1991937756538391], [0.2888939082622528], [0.39382195472717285], [0.34597671031951904], [0.7838262319564819]]",
000000000000000007b6_0,os_192833,0,"[[0.6321859359741211], [0.2285393476486206], [0.3468568027019501], [0.2974444031715393], [0.44006943702697754], [0.36779993772506714], [0.23595744371414185], [0.15515558421611786], [0.19921819865703583], [0.2491144984960556], [0.40806013345718384], [0.46308451890945435], [0.16680535674095154], [0.44143012166023254], [0.49559128284454346], [0.8120600581169128]]",
000000000000000007b7_0,os_192833,0,"[[0.5000577569007874], [0.2842954099178314], [0.4636308252811432], [0.36339855194091797], [0.20755256712436676], [0.451850563287735], [0.40488746762275696], [0.3675592243671417], [0.20055702328681946], [0.10657411813735962], [0.3269692659378052], [0.1882399320602417], [0.23658955097198486], [0.380440354347229], [0.20196738839149475], [0.7455952167510986]]",
000000000000000007b8_0,os_192776,0,"[[0.5558857917785645], [0.32607561349868774], [0.33820468187332153], [0.350253164768219], [0.5553574562072754], [0.585759162902832], [0.4308779835700989], [0.37322285771369934], [0.374714195728302], [0.30790743231773376], [0.1917250156402588], [0.22947052121162415], [0.30259305238723755], [0.1491764783859253], [0.18636521697044373], [0.85849928855896]]",
