system:index,Name,istarget,s1_2020,.geo
000000000000000001c3_0,hand_187,0,"[[0.33860668540000916], [0.19211119413375854], [0.17963002622127533], [0.3244147300720215], [0.23628664016723633], [0.23081687092781067], [0.3622128665447235], [0.19685086607933044], [0.15992896258831024], [0.18524675071239471], [0.12157968431711197], [0.4288554787635803], [0.18313837051391602], [0.41267529129981995], [0.5917380452156067], [0.28436651825904846]]",
000000000000000001c4_0,hand_151,0,"[[0.1221453994512558], [0.34039703011512756], [0.13905781507492065], [0.27269914746284485], [0.18747109174728394], [0.18624253571033478], [0.23961825668811798], [0.2519291043281555], [0.32150596380233765], [0.1761016994714737], [0.56229567527771], [0.23554888367652893], [0.3886805474758148], [0.555656909942627], [0.45449820160865784], [0.40682452917099]]",
000000000000000001c5_0,hand_862,0,"[[0.17413954436779022], [0.33842575550079346], [0.20125828683376312], [0.19128772616386414], [0.22181522846221924], [0.33138173818588257], [0.19088605046272278], [0.22005541622638702], [0.32663774490356445], [0.4321747422218323], [0.27489474415779114], [0.2797834277153015], [0.2533438801765442], [0.3593546748161316], [0.47582173347473145], [0.5050549507141113]]",
000000000000000001c6_0,hand_538,0,"[[0.25529909133911133], [0.3710877299308777], [0.442146897315979], [0.23374541103839874], [0.24398669600486755], [0.3175489902496338], [0.3493208587169647], [0.34173500537872314], [0.449567586183548], [0.2622300982475281], [0.3542214334011078], [0.22721588611602783], [0.229519784450531], [0.4968632161617279], [0.5388079881668091], [0.5267460346221924]]",
000000000000000001c7_0,hand_359,0,"[[0.20140832662582397], [0.22638922929763794], [0.3869573175907135], [0.12582522630691528], [0.30573388934135437], [0.24020053446292877], [0.17060403525829315], [0.21803522109985352], [0.1470828652381897], [0.20726776123046875], [0.24430321156978607], [0.19904009997844696], [0.26867198944091797], [0.48689085245132446], [0.5238578915596008], [0.5310323238372803]]",
000000000000000001c8_0,hand_578,0,"[[0.485503613948822], [0.20067216455936432], [0.27147355675697327], [0.20802977681159973], [0.27609628438949585], [0.17484834790229797], [0.33162426948547363], [0.35731813311576843], [0.19326581060886383], [0.2278526872396469], [0.1597999781370163], [0.21455010771751404], [0.3526345193386078], [0.1585008203983307], [0.44211721420288086], [0.3445660173892975]]",
000000000000000001c9_0,hand_407,0,"[[0.3503471314907074], [0.43240296840667725], [0.23594599962234497], [0.16791176795959473], [0.3381478488445282], [0.418300986289978], [0.3912374973297119], [0.2079106867313385], [0.4405251145362854], [0.5326988697052002], [0.22072315216064453], [0.2565317153930664], [0.167957603931427], [0.18661223351955414], [0.43274688720703125], [0.2924661934375763]]",
000000000000000001ca_0,hand_358,0,"[[0.43296027183532715], [0.2908053696155548], [0.18803799152374268], [0.3276786804199219], [0.17273986339569092], [0.2806931138038635], [0.189007967710495], [0.19874794781208038], [0.32236266136169434], [0.29346805810928345], [0.3100276291370392], [0.20276905596256256], [0.40246713161468506], [0.23631763458251953], [0.4560893177986145], [0.6137818098068237]]",
000000000000000001cb_0,hand_442,0,"[[0.14495572447776794], [0.2533860504627228], [0.10351991653442383], [0.21704770624637604], [0.35831108689308167], [0.23559460043907166], [0.25891029834747314], [0.2733426094055176], [0.3135809004306793], [0.3289180099964142], [0.1207830011844635], [0.1883821189403534], [0.3238654136657715], [0.42957478761672974], [0.25695815682411194], [0.5314971208572388]]",
000000000000000001cc_0,hand_370,0,"[[0.2576785981655121], [0.26617327332496643], [0.1391158401966095], [0.5418062806129456], [0.29586464166641235], [0.1313134878873825], [0.1947999894618988], [0.28024694323539734], [0.2737230360507965], [0.2495238482952118], [0.3033692538738251], [0.15792393684387207], [0.5515623092651367], [0.27779263257980347], [0.47814103960990906], [0.6221576929092407]]",
000000000000000001cd_0,hand_163,0,"[[0.1708287000656128], [0.4254869222640991], [0.1886989027261734], [0.22898322343826294], [0.22607934474945068], [0.13332265615463257], [0.266176700592041], [0.266249418258667], [0.3531644642353058], [0.17134609818458557], [0.3895145654678345], [0.2594149112701416], [0.27216488122940063], [0.35375669598579407], [0.5638303756713867], [0.4809883236885071]]",
000000000000000001ce_0,hand_431,0,"[[0.4802086353302002], [0.5022936463356018], [0.271556556224823], [0.1742589771747589], [0.5634741187095642], [0.4362981915473938], [0.22737020254135132], [0.5070492029190063], [0.3181783854961395], [0.44680866599082947], [0.3785141110420227], [0.4290291368961334], [0.36605775356292725], [0.5243710279464722], [0.6368780136108398], [0.36912044882774353]]",
000000000000000001cf_0,hand_466,0,"[[0.5859230756759644], [0.5761284828186035], [0.2590278387069702], [0.3037129342556], [0.3423323631286621], [0.29949715733528137], [0.5211469531059265], [0.2901870310306549], [0.18267406523227692], [0.2544059455394745], [0.41879260540008545], [0.5826188921928406], [0.38039788603782654], [0.47633716464042664], [0.6306544542312622], [0.6910615563392639]]",
000000000000000001d0_0,hand_201,0,"[[0.3336930274963379], [0.34809044003486633], [0.1729307770729065], [0.208455428481102], [0.6585978865623474], [0.5596147179603577], [0.2985767126083374], [0.3302900791168213], [0.46429166197776794], [0.2649987041950226], [0.38057032227516174], [0.6852651834487915], [0.31253284215927124], [0.4072699248790741], [0.5221744179725647], [0.6078307032585144]]",
000000000000000001d1_0,hand_398,0,"[[0.3229632079601288], [0.15440145134925842], [0.29186922311782837], [0.28440216183662415], [0.47698670625686646], [0.13004820048809052], [0.1799613982439041], [0.14333221316337585], [0.3440999686717987], [0.30187347531318665], [0.5042608380317688], [0.4932873249053955], [0.4896066188812256], [0.5314837098121643], [0.550736665725708], [0.5907399654388428]]",
000000000000000001d2_0,hand_836,0,"[[0.3546516001224518], [0.30697551369667053], [0.17059390246868134], [0.26118406653404236], [0.5037971138954163], [0.5596995949745178], [0.3764582872390747], [0.18907755613327026], [0.22039753198623657], [0.17220965027809143], [0.6196240782737732], [0.7770122289657593], [0.45934808254241943], [0.6472448110580444], [0.6686460971832275], [0.7227116823196411]]",
000000000000000001d3_0,hand_700,0,"[[0.2669912576675415], [0.1463869959115982], [0.4415854215621948], [0.324806809425354], [0.26622316241264343], [0.1337217390537262], [0.2007932811975479], [0.22618556022644043], [0.1507408171892166], [0.20349642634391785], [0.3071112632751465], [0.22853514552116394], [0.4109618365764618], [0.5247471332550049], [0.43369144201278687], [0.5193069577217102]]",
000000000000000001d4_0,hand_505,0,"[[0.439912348985672], [0.24520567059516907], [0.40210962295532227], [0.1431449055671692], [0.09629599750041962], [0.29468294978141785], [0.16922014951705933], [0.16951021552085876], [0.2634296417236328], [0.14876459538936615], [0.39041614532470703], [0.317192941904068], [0.13475027680397034], [0.32084929943084717], [0.37764090299606323], [0.5050193071365356]]",
000000000000000001d5_0,hand_924,0,"[[0.7291920781135559], [0.7673158049583435], [0.21610036492347717], [0.17329402267932892], [0.2600455582141876], [0.1841234266757965], [0.20704670250415802], [0.27425527572631836], [0.12628109753131866], [0.12853607535362244], [0.20790371298789978], [0.12086378782987595], [0.2784019708633423], [0.4165598750114441], [0.5480057001113892], [0.32115527987480164]]",
000000000000000001d6_0,hand_161,0,"[[0.7564336061477661], [0.6416044235229492], [0.5055859088897705], [0.3457375168800354], [0.37997007369995117], [0.17940060794353485], [0.1808721423149109], [0.138398215174675], [0.15757206082344055], [0.32594388723373413], [0.26219382882118225], [0.5652502179145813], [0.16169118881225586], [0.18153828382492065], [0.328779399394989], [0.2508605420589447]]",
000000000000000001d7_0,hand_747,0,"[[0.6504108905792236], [0.6959525346755981], [0.26221778988838196], [0.18894638121128082], [0.3617156445980072], [0.2225576937198639], [0.20680946111679077], [0.21895021200180054], [0.31279659271240234], [0.12935109436511993], [0.3885975480079651], [0.25184866786003113], [0.31560713052749634], [0.37578046321868896], [0.5750314593315125], [0.22790269553661346]]",
000000000000000001d8_0,hand_140,0,"[[0.4392751455307007], [0.18180367350578308], [0.20503990352153778], [0.46790048480033875], [0.23337756097316742], [0.24980568885803223], [0.18102207779884338], [0.6602727174758911], [0.12312271445989609], [0.39534464478492737], [0.7232680916786194], [0.609387993812561], [0.356678307056427], [0.3735613524913788], [0.274186909198761], [0.5383493900299072]]",
000000000000000001d9_0,hand_300,0,"[[0.6628738045692444], [0.213048055768013], [0.2239435464143753], [0.10450132191181183], [0.47927024960517883], [0.4144558608531952], [0.42155390977859497], [0.5050534009933472], [0.2626893222332001], [0.3691447377204895], [0.4757389724254608], [0.4545117914676666], [0.2672373652458191], [0.5475566983222961], [0.4187548756599426], [0.3774287700653076]]",
000000000000000001da_0,hand_641,0,"[[0.5552096366882324], [0.19323955476284027], [0.4789045453071594], [0.4396718144416809], [0.1795414835214615], [0.25337544083595276], [0.410365492105484], [0.637872576713562], [0.27518919110298157], [0.3515505790710449], [0.5972169637680054], [0.22655057907104492], [0.4209156334400177], [0.25243330001831055], [0.23774738609790802], [0.21883800625801086]]",
000000000000000001db_0,hand_123,0,"[[0.482671320438385], [0.2997500002384186], [0.11999282240867615], [0.3303493857383728], [0.20601636171340942], [0.17275290191173553], [0.4887559413909912], [0.6714550256729126], [0.21166522800922394], [0.4695923626422882], [0.8714410066604614], [0.7428106069564819], [0.33580532670021057], [0.36647459864616394], [0.50350421667099], [0.26499903202056885]]",
000000000000000001dc_0,hand_587,0,"[[0.49709004163742065], [0.39092519879341125], [0.33926552534103394], [0.23983629047870636], [0.29458117485046387], [0.29586803913116455], [0.43780770897865295], [0.6149166822433472], [0.30076658725738525], [0.3103164732456207], [0.4917144477367401], [0.3481035828590393], [0.20249043405056], [0.36363646388053894], [0.20623928308486938], [0.19042663276195526]]",
000000000000000001dd_0,hand_191,0,"[[0.7404538989067078], [0.8270403146743774], [0.3096455931663513], [0.1688867062330246], [0.21409790217876434], [0.29537832736968994], [0.24415530264377594], [0.21386069059371948], [0.17995843291282654], [0.1917053759098053], [0.262406587600708], [0.15041063725948334], [0.20670637488365173], [0.2789129316806793], [0.18755602836608887], [0.3770560026168823]]",
000000000000000001de_0,hand_716,0,"[[0.7573163509368896], [0.6717974543571472], [0.34207597374916077], [0.24086864292621613], [0.236689954996109], [0.30052828788757324], [0.17545437812805176], [0.3290770649909973], [0.27474352717399597], [0.3782472610473633], [0.23844851553440094], [0.216075137257576], [0.5930343270301819], [0.6116651296615601], [0.6392735242843628], [0.2891087234020233]]",
000000000000000001df_0,hand_684,0,"[[0.7073771953582764], [0.6683592796325684], [0.39902427792549133], [0.41179800033569336], [0.34217479825019836], [0.1862822324037552], [0.2553117275238037], [0.2445150911808014], [0.2903013229370117], [0.2918752133846283], [0.430357962846756], [0.14053942263126373], [0.33364343643188477], [0.6909670829772949], [0.2919046878814697], [0.6343950033187866]]",
000000000000000001e0_0,hand_766,0,"[[0.7842349410057068], [0.7177631855010986], [0.18417233228683472], [0.3690316081047058], [0.30748772621154785], [0.1803874373435974], [0.2727777659893036], [0.4154244661331177], [0.3388875722885132], [0.28216227889060974], [0.25778257846832275], [0.15604069828987122], [0.3652762770652771], [0.49433958530426025], [0.5049420595169067], [0.15185803174972534]]",
000000000000000001e1_0,hand_868,0,"[[0.5440086126327515], [0.7036246061325073], [0.35439878702163696], [0.3635239005088806], [0.3463274836540222], [0.28480157256126404], [0.21284988522529602], [0.17617784440517426], [0.3426830470561981], [0.23963987827301025], [0.181465283036232], [0.1446850448846817], [0.39869561791419983], [0.4387260377407074], [0.2754144072532654], [0.35953646898269653]]",
000000000000000001e2_0,hand_416,0,"[[0.7349772453308105], [0.8029187321662903], [0.41400647163391113], [0.12263628840446472], [0.39889317750930786], [0.15243640542030334], [0.2596258819103241], [0.22580567002296448], [0.1801711916923523], [0.17862658202648163], [0.15775203704833984], [0.2853758633136749], [0.28786277770996094], [0.29969313740730286], [0.5048094987869263], [0.4569031596183777]]",
000000000000000001e3_0,hand_608,0,"[[0.5544779896736145], [0.7639691233634949], [0.25501859188079834], [0.32702672481536865], [0.344631552696228], [0.129609152674675], [0.1984144002199173], [0.18614794313907623], [0.2437998205423355], [0.2200380116701126], [0.23517534136772156], [0.42780357599258423], [0.15520592033863068], [0.25499773025512695], [0.6418904662132263], [0.618507981300354]]",
000000000000000001e4_0,hand_517,0,"[[0.6412513256072998], [0.8175855278968811], [0.14904089272022247], [0.25064659118652344], [0.28837621212005615], [0.14287538826465607], [0.3008800745010376], [0.12059785425662994], [0.2394021600484848], [0.15095177292823792], [0.14983013272285461], [0.25939667224884033], [0.3106933832168579], [0.525265634059906], [0.29604247212409973], [0.38798362016677856]]",
000000000000000001e5_0,hand_978,0,"[[0.7384443879127502], [0.6211385726928711], [0.1822499781847], [0.30596014857292175], [0.149925097823143], [0.28186285495758057], [0.326402485370636], [0.3540990650653839], [0.23289558291435242], [0.2996639311313629], [0.3639814257621765], [0.1623123437166214], [0.31451505422592163], [0.480735719203949], [0.41952723264694214], [0.6394888758659363]]",
000000000000000001e6_0,hand_242,0,"[[0.6782469153404236], [0.7838364839553833], [0.5337570309638977], [0.2194581776857376], [0.36791735887527466], [0.20265471935272217], [0.1307002305984497], [0.3502854108810425], [0.34722670912742615], [0.21071693301200867], [0.15711702406406403], [0.30452072620391846], [0.42380473017692566], [0.5555347800254822], [0.7062049508094788], [0.7730857133865356]]",
000000000000000001e7_0,hand_555,0,"[[0.8474695086479187], [0.7195329666137695], [0.42068663239479065], [0.2654542922973633], [0.2683342695236206], [0.2544326186180115], [0.3120209276676178], [0.18326696753501892], [0.268907368183136], [0.21893954277038574], [0.41001245379447937], [0.42846861481666565], [0.21129953861236572], [0.4306986927986145], [0.5163047313690186], [0.5055731534957886]]",
000000000000000001e8_0,hand_674,0,"[[0.883060097694397], [0.7596262097358704], [0.1754051297903061], [0.10051695257425308], [0.4739215075969696], [0.23280775547027588], [0.10329565405845642], [0.25683191418647766], [0.3797449469566345], [0.3715439438819885], [0.4168294072151184], [0.20615750551223755], [0.18793731927871704], [0.2254563719034195], [0.6054467558860779], [0.6142995357513428]]",
000000000000000001e9_0,hand_93,0,"[[0.6638652086257935], [0.7292222380638123], [0.3926878869533539], [0.3030776381492615], [0.285432368516922], [0.39951127767562866], [0.22177079319953918], [0.3218599259853363], [0.3731798827648163], [0.33758530020713806], [0.18617630004882812], [0.2527856230735779], [0.33231961727142334], [0.582877516746521], [0.75895094871521], [0.7355296611785889]]",
000000000000000001ea_0,hand_760,0,"[[0.660392701625824], [0.5922489166259766], [0.5206339359283447], [0.29498451948165894], [0.1516599953174591], [0.20749011635780334], [0.35000401735305786], [0.24336722493171692], [0.2626281976699829], [0.2619503140449524], [0.2014802247285843], [0.15074129402637482], [0.49241501092910767], [0.4391504228115082], [0.5044057369232178], [0.5615801811218262]]",
000000000000000001eb_0,hand_999,0,"[[0.745646595954895], [0.7092674374580383], [0.20297473669052124], [0.29674553871154785], [0.11716202646493912], [0.21523027122020721], [0.1592094451189041], [0.231990247964859], [0.27217355370521545], [0.26984578371047974], [0.23514533042907715], [0.35444220900535583], [0.26562798023223877], [0.5697486400604248], [0.6336145401000977], [0.22775299847126007]]",
000000000000000001ec_0,hand_56,0,"[[0.2207651138305664], [0.20164743065834045], [0.3572450578212738], [0.3016941547393799], [0.26466354727745056], [0.34963756799697876], [0.22184479236602783], [0.386563777923584], [0.3732268810272217], [0.3506454825401306], [0.5402679443359375], [0.2477162927389145], [0.37720316648483276], [0.2845928370952606], [0.32877445220947266], [0.25970524549484253]]",
000000000000000001ed_0,hand_836,0,"[[0.49210333824157715], [0.11119261384010315], [0.20160409808158875], [0.3702617883682251], [0.3003202974796295], [0.3044239580631256], [0.36452507972717285], [0.26342079043388367], [0.09704913944005966], [0.14919644594192505], [0.2632170617580414], [0.44626474380493164], [0.30315345525741577], [0.2131548821926117], [0.3499610126018524], [0.35260045528411865]]",
000000000000000001ee_0,hand_154,0,"[[0.210204616189003], [0.23265670239925385], [0.2551066279411316], [0.15513494610786438], [0.15859033167362213], [0.24015645682811737], [0.44153493642807007], [0.3584580421447754], [0.3005808889865875], [0.2831195294857025], [0.35856500267982483], [0.2758982479572296], [0.2697312831878662], [0.12335436046123505], [0.27117347717285156], [0.28502556681632996]]",
000000000000000001ef_0,hand_765,0,"[[0.3286910057067871], [0.26930564641952515], [0.1980033963918686], [0.4022938907146454], [0.47164952754974365], [0.4077044129371643], [0.20359459519386292], [0.19225740432739258], [0.3453611731529236], [0.26541513204574585], [0.4284142851829529], [0.46534278988838196], [0.19897744059562683], [0.2647174000740051], [0.32677674293518066], [0.3893894553184509]]",
000000000000000001f0_0,hand_474,0,"[[0.4363515079021454], [0.22670306265354156], [0.19707569479942322], [0.3429774343967438], [0.16778214275836945], [0.19082683324813843], [0.3083626925945282], [0.43566226959228516], [0.37800341844558716], [0.15349525213241577], [0.2668727934360504], [0.19454914331436157], [0.24333816766738892], [0.5015661120414734], [0.5939949750900269], [0.541689932346344]]",
000000000000000001f1_0,hand_411,0,"[[0.5222492218017578], [0.11552167683839798], [0.16386236250400543], [0.20404671132564545], [0.2854686677455902], [0.2652894854545593], [0.22770944237709045], [0.32364141941070557], [0.38629376888275146], [0.276532918214798], [0.23955242335796356], [0.26326942443847656], [0.27541983127593994], [0.5977300405502319], [0.549451470375061], [0.6932098865509033]]",
000000000000000001f2_0,hand_751,0,"[[0.5848349928855896], [0.31767475605010986], [0.2682291865348816], [0.1478598415851593], [0.31755387783050537], [0.27334290742874146], [0.5104135870933533], [0.35725170373916626], [0.19121059775352478], [0.1842629611492157], [0.3191818594932556], [0.3509688675403595], [0.26293349266052246], [0.4142351448535919], [0.5997620820999146], [0.49015647172927856]]",
000000000000000001f3_0,hand_736,0,"[[0.3042421042919159], [0.2785938084125519], [0.24831487238407135], [0.23626233637332916], [0.34209537506103516], [0.17710354924201965], [0.4417957067489624], [0.15557624399662018], [0.17520767450332642], [0.2769968807697296], [0.24079686403274536], [0.47756442427635193], [0.2585565447807312], [0.5954644680023193], [0.5048583745956421], [0.5426223278045654]]",
000000000000000001f4_0,hand_376,0,"[[0.39903193712234497], [0.18279887735843658], [0.19619880616664886], [0.38820958137512207], [0.4706757068634033], [0.3849039077758789], [0.2530790865421295], [0.3827146291732788], [0.26715922355651855], [0.36564940214157104], [0.30238276720046997], [0.26031938195228577], [0.16681085526943207], [0.32573968172073364], [0.2096123993396759], [0.6173321604728699]]",
000000000000000001f5_0,hand_699,0,"[[0.4471376836299896], [0.15663622319698334], [0.24962779879570007], [0.2427821159362793], [0.2510456144809723], [0.2642481029033661], [0.3565019965171814], [0.2982591390609741], [0.2750949561595917], [0.23555627465248108], [0.1977899670600891], [0.4432412087917328], [0.46914607286453247], [0.5215781331062317], [0.49699389934539795], [0.6659784317016602]]",
000000000000000001f6_0,hand_26,0,"[[0.5925769209861755], [0.6636554598808289], [0.29145923256874084], [0.15110859274864197], [0.426913857460022], [0.40932539105415344], [0.29062366485595703], [0.2233155220746994], [0.17837098240852356], [0.2608628273010254], [0.2719285190105438], [0.6127128601074219], [0.41576701402664185], [0.20128712058067322], [0.3451023995876312], [0.5701661109924316]]",
000000000000000001f7_0,hand_559,0,"[[0.5658414363861084], [0.6507404446601868], [0.3719204068183899], [0.27299219369888306], [0.16731664538383484], [0.18531695008277893], [0.39538732171058655], [0.20611922442913055], [0.24369056522846222], [0.25276198983192444], [0.4037429094314575], [0.593055009841919], [0.24122098088264465], [0.6663427948951721], [0.9601167440414429], [0.722838282585144]]",
000000000000000001f8_0,hand_26,0,"[[0.6372613310813904], [0.6593307256698608], [0.20162372291088104], [0.1800180822610855], [0.3065492808818817], [0.26145681738853455], [0.4512733519077301], [0.24649664759635925], [0.31905412673950195], [0.46489542722702026], [0.29570114612579346], [0.35609614849090576], [0.27653491497039795], [0.261098176240921], [0.9028489589691162], [0.9212189316749573]]",
000000000000000001f9_0,hand_26,0,"[[0.5704147219657898], [0.6462475061416626], [0.45948320627212524], [0.3161405026912689], [0.17731396853923798], [0.3785665035247803], [0.40713581442832947], [0.31752094626426697], [0.2560024559497833], [0.16396328806877136], [0.23680128157138824], [0.46589773893356323], [0.21070213615894318], [0.2709864377975464], [0.8997169733047485], [0.9061921238899231]]",
000000000000000001fa_0,hand_26,0,"[[0.569484293460846], [0.6343677639961243], [0.47350865602493286], [0.47370362281799316], [0.22971637547016144], [0.23738974332809448], [0.3000883162021637], [0.19466868042945862], [0.16277946531772614], [0.6027578115463257], [0.20152521133422852], [0.6357743144035339], [0.3875226080417633], [0.2926587164402008], [0.6155683398246765], [0.8416193127632141]]",
000000000000000001fb_0,hand_26,0,"[[0.26212719082832336], [0.640133798122406], [0.33263587951660156], [0.3103833496570587], [0.36956915259361267], [0.20887188613414764], [0.12780652940273285], [0.23934459686279297], [0.47293198108673096], [0.20389917492866516], [0.2634798288345337], [0.50511634349823], [0.27024132013320923], [0.3659575581550598], [0.939312219619751], [0.9342103004455566]]",
000000000000000001fc_0,hand_26,0,"[[0.7301480174064636], [0.7498462200164795], [0.14448706805706024], [0.2666751742362976], [0.21950270235538483], [0.2603522539138794], [0.3024962544441223], [0.21224284172058105], [0.2238684892654419], [0.25067415833473206], [0.30086469650268555], [0.5345487594604492], [0.2828822433948517], [0.402213454246521], [0.9618510007858276], [0.9667505025863647]]",
000000000000000001fd_0,hand_26,0,"[[0.5712401866912842], [0.6648977994918823], [0.3643673062324524], [0.38182416558265686], [0.3549445867538452], [0.42776548862457275], [0.31262850761413574], [0.49806761741638184], [0.2607020139694214], [0.24240022897720337], [0.38971003890037537], [0.34535151720046997], [0.26632776856422424], [0.3166388273239136], [0.9643916487693787], [0.9488872289657593]]",
000000000000000001fe_0,hand_26,0,"[[0.4901019334793091], [0.6288125514984131], [0.24250181019306183], [0.212424635887146], [0.20537981390953064], [0.21487188339233398], [0.14088188111782074], [0.3005920648574829], [0.33583760261535645], [0.2996635437011719], [0.3010633885860443], [0.6537474989891052], [0.5289222598075867], [0.4173888564109802], [0.7924851179122925], [0.8585768342018127]]",
000000000000000001ff_0,hand_26,0,"[[0.5542396903038025], [0.5259405374526978], [0.33375483751296997], [0.36166733503341675], [0.4545949101448059], [0.2756563425064087], [0.3077843189239502], [0.2748965322971344], [0.31753039360046387], [0.27879175543785095], [0.36216509342193604], [0.7217076420783997], [0.6232250332832336], [0.4028504490852356], [0.41027259826660156], [0.5020755529403687]]",
00000000000000000200_0,hand_26,0,"[[0.6943075060844421], [0.5403479337692261], [0.2955726087093353], [0.4296441674232483], [0.5253453850746155], [0.2632937431335449], [0.19642668962478638], [0.2702219486236572], [0.352043092250824], [0.39106032252311707], [0.318754643201828], [0.6649520397186279], [0.3967975080013275], [0.2758091986179352], [0.7414174675941467], [0.8952842950820923]]",
00000000000000000201_0,hand_26,0,"[[0.6428365707397461], [0.43672338128089905], [0.3955061435699463], [0.253706693649292], [0.4853971004486084], [0.5622112154960632], [0.4900830388069153], [0.3585675358772278], [0.32206156849861145], [0.22061631083488464], [0.3585178256034851], [0.7021573781967163], [0.2313559502363205], [0.39021623134613037], [0.868131697177887], [0.8984967470169067]]",
00000000000000000202_0,hand_26,0,"[[0.7448837757110596], [0.7603800296783447], [0.19319577515125275], [0.3969162106513977], [0.33288082480430603], [0.3334190547466278], [0.3533257246017456], [0.2989993393421173], [0.3636445999145508], [0.24358302354812622], [0.1964583545923233], [0.6264901757240295], [0.5456299185752869], [0.20211394131183624], [0.6640902757644653], [0.811374306678772]]",
00000000000000000d88_0,p2020_366,1,"[[0.4176956117153168], [0.3397747278213501], [0.232702374458313], [0.3096774220466614], [0.20873263478279114], [0.24955813586711884], [0.41493842005729675], [0.22563250362873077], [0.31455206871032715], [0.20456205308437347], [0.27162185311317444], [0.4148313105106354], [0.2421841025352478], [0.48083266615867615], [0.43114572763442993], [0.23191753029823303]]",
00000000000000000d89_0,p2020_366,1,"[[0.3037761449813843], [0.5345962047576904], [0.3186204433441162], [0.14051814377307892], [0.3150232434272766], [0.16441801190376282], [0.3552512526512146], [0.3990944027900696], [0.12887778878211975], [0.23160234093666077], [0.29604336619377136], [0.302043080329895], [0.27214112877845764], [0.3550143539905548], [0.47595465183258057], [0.2292342483997345]]",
00000000000000000d8a_0,p2020_366,1,"[[0.5684135556221008], [0.29621440172195435], [0.24855002760887146], [0.33877992630004883], [0.3197565972805023], [0.30800583958625793], [0.32817718386650085], [0.19868874549865723], [0.2887822985649109], [0.21476605534553528], [0.28730273246765137], [0.2510065734386444], [0.39379191398620605], [0.3061949610710144], [0.5456085205078125], [0.2699104845523834]]",
00000000000000000d8b_0,p2020_366,1,"[[0.3986676335334778], [0.1407388150691986], [0.4577963352203369], [0.24987098574638367], [0.3134373128414154], [0.14073601365089417], [0.28617826104164124], [0.29936835169792175], [0.12074786424636841], [0.24767820537090302], [0.28291887044906616], [0.26347044110298157], [0.4078426957130432], [0.20529109239578247], [0.32477474212646484], [0.28729724884033203]]",
00000000000000000d8c_0,p2020_367,1,"[[0.33909478783607483], [0.5034141540527344], [0.3528151512145996], [0.2684786915779114], [0.32102155685424805], [0.21263086795806885], [0.20050130784511566], [0.3714333176612854], [0.2942890524864197], [0.3371310830116272], [0.3354778289794922], [0.2778191864490509], [0.18871258199214935], [0.3110169768333435], [0.2790631353855133], [0.49439433217048645]]",
00000000000000000d8d_0,p2020_367,1,"[[0.2883049249649048], [0.31965726613998413], [0.27100670337677], [0.2722765803337097], [0.3017200529575348], [0.23807372152805328], [0.19797898828983307], [0.25531524419784546], [0.39661645889282227], [0.21935001015663147], [0.24863801896572113], [0.2059648036956787], [0.36275094747543335], [0.287399560213089], [0.46189165115356445], [0.2443019449710846]]",
00000000000000000d8e_0,p2020_367,1,"[[0.3782007098197937], [0.4067501127719879], [0.34093546867370605], [0.32726097106933594], [0.3063082695007324], [0.3109118342399597], [0.11878055334091187], [0.3369653522968292], [0.3448117971420288], [0.3431599736213684], [0.28310492634773254], [0.11218322813510895], [0.37443315982818604], [0.15829332172870636], [0.4617226719856262], [0.560336172580719]]",
00000000000000000d8f_0,p2020_367,1,"[[0.47869810461997986], [0.14770369231700897], [0.2664696276187897], [0.24726960062980652], [0.35893741250038147], [0.25985094904899597], [0.12417365610599518], [0.20720542967319489], [0.29701390862464905], [0.47151196002960205], [0.31507837772369385], [0.1454249918460846], [0.4244229793548584], [0.27857980132102966], [0.37828725576400757], [0.28080782294273376]]",
00000000000000000d90_0,p2020_402,1,"[[0.2735022008419037], [0.25720226764678955], [0.22197286784648895], [0.12881898880004883], [0.22789041697978973], [0.3418157696723938], [0.3468528985977173], [0.25230535864830017], [0.23084333539009094], [0.15360736846923828], [0.1796385645866394], [0.18990547955036163], [0.19043463468551636], [0.33711349964141846], [0.4956973195075989], [0.49208828806877136]]",
00000000000000000d91_0,p2020_402,1,"[[0.3595893979072571], [0.2873130440711975], [0.3692353367805481], [0.26786187291145325], [0.299336701631546], [0.32709166407585144], [0.29828977584838867], [0.1918083131313324], [0.27876538038253784], [0.41824284195899963], [0.32654669880867004], [0.31457120180130005], [0.24376338720321655], [0.178774893283844], [0.2272147685289383], [0.5345479846000671]]",
00000000000000000d92_0,p2020_402,1,"[[0.28023189306259155], [0.23547565937042236], [0.48606863617897034], [0.19634917378425598], [0.4268835186958313], [0.20789122581481934], [0.18509863317012787], [0.22114253044128418], [0.24174371361732483], [0.31025028228759766], [0.3091888725757599], [0.20164889097213745], [0.14724716544151306], [0.17932960391044617], [0.2802416682243347], [0.4069308936595917]]",
00000000000000000d93_0,p2020_402,1,"[[0.2976231276988983], [0.26184985041618347], [0.17900948226451874], [0.2417130172252655], [0.28442224860191345], [0.45283931493759155], [0.2890341877937317], [0.3075498640537262], [0.19456544518470764], [0.16076673567295074], [0.3635723888874054], [0.27989065647125244], [0.2206653356552124], [0.2885514497756958], [0.44379928708076477], [0.5633482933044434]]",
